CustomerID,CustomerName,Segment,City,Region,JoinDate
3231,Mark Anderson,Consumer,Boston,North,2021-10-24
3232,Mary Johnson,Consumer,Kansas City,Central,2021-07-02
3233,James Thomas,Consumer,Phoenix,West,2019-06-06
3234,Matthew Martinez,Consumer,Boston,North,2022-12-07
3235,Chris Moore,Consumer,Dallas,South,2023-11-24
3236,Karen Rodriguez,Consumer,Phoenix,West,2020-09-26
3237,Mark Williams,Home Office,Los Angeles,West,2023-11-25
3238,Michael Martinez,Home Office,Kansas City,Central,2024-07-31
3239,Mary Rodriguez,Consumer,Minneapolis,North,2020-01-21
3240,Linda Garcia,Consumer,Miami,South,2023-10-14
3241,Joseph Rodriguez,Consumer,Philadelphia,East,2023-04-20
3242,Susan Taylor,Consumer,Miami,South,2020-12-17
3243,Lisa Wilson,Consumer,Charlotte,East,2019-09-13
3244,Paul Martinez,Home Office,Kansas City,Central,2022-01-30
3245,Jennifer Hernandez,Home Office,Kansas City,Central,2022-09-01
3246,Ashley Jones,Consumer,Phoenix,West,2023-10-25
3247,Joseph Anderson,Home Office,Washington,East,2019-11-10
3248,Joseph Martin,Consumer,Detroit,North,2023-04-20
3249,Jennifer Miller,Consumer,Boston,North,2023-09-19
3250,Paul Hernandez,Consumer,Seattle,North,2023-01-01
3251,Nancy Martin,Consumer,Phoenix,West,2019-07-28
3252,Patricia Anderson,Corporate,Houston,South,2020-03-13
3253,Robert Hernandez,Home Office,Los Angeles,West,2019-06-24
3254,Nancy Garcia,Consumer,Denver,West,2019-11-14
3255,Ashley Davis,Consumer,Detroit,North,2023-06-04
3256,James Williams,Corporate,New York,East,2021-04-01
3257,Betty Jackson,Consumer,Dallas,South,2022-10-13
3258,Sandra Wilson,Corporate,Seattle,North,2021-01-12
3259,Patricia Hernandez,Consumer,Seattle,North,2022-11-05
3260,Joseph Martin,Consumer,Miami,South,2022-03-05
3261,Mark Thomas,Consumer,Phoenix,West,2019-10-03
3262,Joseph Martin,Consumer,San Francisco,West,2020-09-16
3263,Ashley Davis,Corporate,Washington,East,2019-07-30
3264,Richard Martinez,Home Office,Seattle,North,2019-05-16
3265,Anthony Smith,Consumer,Kansas City,Central,2022-09-03
3266,David Lopez,Consumer,Chicago,Central,2019-04-19
3267,Mary Taylor,Corporate,Minneapolis,North,2024-01-25
3268,Sarah Martinez,Corporate,New York,East,2020-01-26
3269,Paul Martin,Corporate,Minneapolis,North,2023-01-15
3270,Anthony Davis,Home Office,Miami,South,2023-02-22
3271,Mary Lopez,Consumer,St. Louis,Central,2020-11-27
3272,Jessica Jackson,Home Office,Seattle,North,2023-11-01
3273,Chris Wilson,Home Office,Seattle,North,2023-09-22
3274,Sarah Gonzalez,Corporate,Chicago,Central,2020-02-02
3275,Anthony Davis,Home Office,Phoenix,West,2019-10-04
3276,Matthew Miller,Corporate,St. Louis,Central,2020-09-01
3277,Chris Lopez,Home Office,St. Louis,Central,2022-09-14
3278,Jessica Anderson,Consumer,Seattle,North,2023-09-01
3279,James Miller,Consumer,Miami,South,2022-12-10
3280,Jessica Miller,Home Office,New York,East,2020-01-30
3281,Paul Gonzalez,Consumer,Washington,East,2020-09-20
3282,Jennifer Jackson,Consumer,Detroit,North,2022-02-13
3283,Betty Davis,Consumer,Atlanta,South,2021-09-19
3284,Lisa Johnson,Consumer,Seattle,North,2019-06-08
3285,Linda Smith,Corporate,Los Angeles,West,2023-04-04
3286,David Davis,Consumer,Indianapolis,Central,2024-12-26
3287,Richard Anderson,Consumer,Seattle,North,2023-07-27
3288,Paul Hernandez,Home Office,Houston,South,2022-06-03
3289,William Jackson,Home Office,Phoenix,West,2024-04-27
3290,Elizabeth Garcia,Consumer,Minneapolis,North,2024-01-05
3291,Nancy Garcia,Corporate,Atlanta,South,2023-12-18
3292,Barbara Taylor,Consumer,Dallas,South,2023-05-31
3293,Paul Smith,Corporate,Charlotte,East,2024-06-16
3294,Patricia Williams,Home Office,Houston,South,2024-04-02
3295,Jennifer Miller,Consumer,Atlanta,South,2019-05-02
3296,John Lopez,Home Office,Houston,South,2021-03-07
3297,Lisa Smith,Corporate,Chicago,Central,2024-09-29
3298,Patricia Brown,Consumer,Chicago,Central,2024-02-16
3299,Sarah Moore,Consumer,Miami,South,2022-12-28
3300,Matthew Thomas,Consumer,St. Louis,Central,2024-06-18
3301,Matthew Johnson,Corporate,Detroit,North,2019-10-06
3302,Sarah Martin,Home Office,Philadelphia,East,2024-08-18
3303,Thomas Jackson,Consumer,Detroit,North,2020-12-30
3304,Paul Martinez,Home Office,Miami,South,2022-12-25
3305,Lisa Thomas,Consumer,Minneapolis,North,2021-02-23
3306,Karen Martinez,Consumer,Minneapolis,North,2021-08-29
3307,Mary Rodriguez,Consumer,Atlanta,South,2021-01-02
3308,Daniel Miller,Corporate,Charlotte,East,2022-05-22
3309,Susan Lopez,Consumer,Chicago,Central,2020-01-02
3310,Lisa Smith,Consumer,Houston,South,2020-09-06
3311,Ashley Jones,Consumer,Houston,South,2022-05-15
3312,Jessica Lopez,Home Office,Atlanta,South,2024-03-08
3313,Barbara Miller,Consumer,Houston,South,2021-12-30
3314,William Johnson,Consumer,Houston,South,2023-12-13
3315,Nancy Johnson,Consumer,San Francisco,West,2019-04-18
3316,Joseph Anderson,Consumer,Kansas City,Central,2024-03-13
3317,Robert Williams,Corporate,Chicago,Central,2021-10-11
3318,Nancy Williams,Consumer,Houston,South,2023-12-04
3319,Chris Taylor,Consumer,Los Angeles,West,2021-01-17
3320,Mark Moore,Home Office,Boston,North,2022-01-16
3321,Jennifer Jones,Consumer,Detroit,North,2023-08-29
3322,Jessica Smith,Consumer,Houston,South,2023-12-21
3323,Mark Wilson,Home Office,Charlotte,East,2023-05-25
3324,Richard Davis,Corporate,Denver,West,2019-09-20
3325,Barbara Lopez,Consumer,Houston,South,2023-09-05
3326,Elizabeth Johnson,Consumer,St. Louis,Central,2022-02-13
3327,Nancy Martinez,Corporate,Denver,West,2021-06-19
3328,Barbara Smith,Consumer,Atlanta,South,2023-12-09
3329,Joseph Miller,Consumer,Indianapolis,Central,2021-02-20
3330,Susan Brown,Consumer,Dallas,South,2020-10-09
3331,Betty Wilson,Corporate,Miami,South,2021-09-09
3332,Nancy Jones,Consumer,Washington,East,2022-04-02
3333,Karen Martin,Consumer,Chicago,Central,2024-10-16
3334,Daniel Davis,Corporate,Indianapolis,Central,2020-12-01
3335,Linda Miller,Consumer,Detroit,North,2022-03-21
3336,Joseph Garcia,Home Office,Atlanta,South,2022-06-03
3337,Linda Davis,Consumer,Boston,North,2021-11-28
3338,John Williams,Corporate,Houston,South,2021-12-18
3339,James Lopez,Home Office,Charlotte,East,2023-10-24
3340,Anthony Gonzalez,Home Office,Washington,East,2024-07-01
3341,William Anderson,Consumer,St. Louis,Central,2024-11-11
3342,Barbara Davis,Consumer,Washington,East,2021-07-01
3343,Richard Gonzalez,Home Office,Indianapolis,Central,2022-04-20
3344,Susan Miller,Home Office,Indianapolis,Central,2019-12-23
3345,William Martinez,Consumer,Houston,South,2021-04-01
3346,Ashley Martin,Home Office,Chicago,Central,2022-12-27
3347,Jennifer Gonzalez,Consumer,New York,East,2023-02-04
3348,Richard Martinez,Home Office,Washington,East,2023-07-16
3349,James Anderson,Home Office,Houston,South,2021-12-13
3350,Barbara Jackson,Home Office,Philadelphia,East,2021-12-13
3351,Patricia Martinez,Consumer,Philadelphia,East,2023-07-31
3352,Betty Garcia,Home Office,Philadelphia,East,2022-01-16
3353,Paul Martinez,Consumer,Boston,North,2022-10-25
3354,Linda Anderson,Consumer,Detroit,North,2023-11-22
3355,Jessica Taylor,Home Office,Seattle,North,2020-08-18
3356,John Lopez,Corporate,Atlanta,South,2020-08-11
3357,William Garcia,Consumer,Los Angeles,West,2022-05-31
3358,Paul Taylor,Corporate,Philadelphia,East,2024-02-13
3359,Mary Brown,Consumer,Washington,East,2024-11-06
3360,Betty Hernandez,Home Office,Houston,South,2023-11-15
3361,Joseph Anderson,Consumer,Atlanta,South,2024-04-01
3362,Susan Miller,Consumer,Denver,West,2022-11-23
3363,Ashley Johnson,Corporate,Seattle,North,2022-05-22
3364,Mark Anderson,Home Office,Boston,North,2020-12-21
3365,William Taylor,Corporate,Seattle,North,2023-05-21
3366,Ashley Jones,Consumer,Seattle,North,2019-07-19
3367,Elizabeth Garcia,Consumer,Atlanta,South,2020-01-01
3368,James Martin,Consumer,Houston,South,2024-01-13
3369,Anthony Gonzalez,Consumer,Chicago,Central,2021-09-14
3370,Ashley Johnson,Consumer,Detroit,North,2021-02-08
3371,Barbara Jones,Consumer,Dallas,South,2023-02-21
3372,Karen Garcia,Consumer,San Francisco,West,2019-07-25
3373,Robert Lopez,Home Office,San Francisco,West,2023-02-13
3374,Robert Garcia,Consumer,Philadelphia,East,2021-11-23
3375,Paul Taylor,Corporate,San Francisco,West,2021-05-24
3376,Barbara Thomas,Corporate,Houston,South,2022-06-26
3377,Robert Davis,Consumer,Miami,South,2021-10-16
3378,Jessica Gonzalez,Consumer,Boston,North,2019-08-27
3379,Thomas Garcia,Consumer,Detroit,North,2019-10-10
3380,Betty Garcia,Home Office,Los Angeles,West,2024-12-07
3381,Patricia Smith,Consumer,Dallas,South,2019-09-12
3382,Barbara Moore,Consumer,Dallas,South,2020-05-19
3383,Sandra Thomas,Corporate,Kansas City,Central,2020-04-08
3384,Anthony Gonzalez,Consumer,Phoenix,West,2022-02-27
3385,Robert Jones,Consumer,Charlotte,East,2022-03-17
3386,Jennifer Taylor,Consumer,Atlanta,South,2020-11-07
3387,Robert Lopez,Consumer,Boston,North,2022-02-09
3388,Jennifer Lopez,Consumer,Kansas City,Central,2021-04-30
3389,Michael Lopez,Corporate,San Francisco,West,2023-01-18
3390,Sandra Davis,Consumer,San Francisco,West,2024-08-19
3391,Richard Thomas,Consumer,Seattle,North,2022-04-23
3392,Nancy Hernandez,Consumer,Houston,South,2024-09-15
3393,Daniel Moore,Consumer,St. Louis,Central,2020-08-18
3394,Anthony Gonzalez,Consumer,Seattle,North,2021-09-23
3395,Linda Jackson,Home Office,Boston,North,2023-09-28
3396,John Hernandez,Corporate,Phoenix,West,2023-08-05
3397,William Rodriguez,Consumer,Los Angeles,West,2023-04-26
3398,John Wilson,Home Office,Houston,South,2023-05-24
3399,Chris Hernandez,Consumer,New York,East,2020-02-18
3400,Chris Gonzalez,Consumer,New York,East,2020-04-15
3401,Sarah Thomas,Consumer,Miami,South,2024-04-26
3402,Betty Smith,Home Office,Houston,South,2024-08-12
3403,Susan Garcia,Corporate,Boston,North,2021-02-26
3404,Robert Williams,Consumer,Detroit,North,2020-05-04
3405,Anthony Wilson,Home Office,Minneapolis,North,2021-12-29
3406,Sarah Jackson,Corporate,Indianapolis,Central,2024-06-14
3407,Michael Williams,Consumer,Los Angeles,West,2024-08-01
3408,John Martin,Home Office,Denver,West,2021-11-09
3409,Daniel Gonzalez,Corporate,Atlanta,South,2024-03-04
3410,Matthew Jackson,Home Office,Detroit,North,2023-01-25
3411,Barbara Davis,Home Office,Indianapolis,Central,2023-12-23
3412,Patricia Martin,Consumer,Miami,South,2021-07-16
3413,Michael Smith,Home Office,Phoenix,West,2022-09-22
3414,Linda Brown,Consumer,St. Louis,Central,2021-04-20
3415,Barbara Smith,Corporate,Houston,South,2020-01-15
3416,Elizabeth Jackson,Corporate,Denver,West,2022-04-26
3417,Matthew Johnson,Consumer,Charlotte,East,2019-05-05
3418,Elizabeth Martinez,Consumer,Denver,West,2023-09-13
3419,Elizabeth Jackson,Consumer,Denver,West,2023-10-05
3420,Susan Miller,Consumer,Phoenix,West,2020-04-05
3421,David Hernandez,Consumer,Charlotte,East,2019-08-23
3422,William Davis,Consumer,San Francisco,West,2023-03-22
3423,Chris Wilson,Corporate,Detroit,North,2022-04-26
3424,Patricia Jackson,Corporate,Denver,West,2020-02-24
3425,William Miller,Consumer,Dallas,South,2021-10-05
3426,Jennifer Lopez,Consumer,Charlotte,East,2019-05-09
3427,Susan Miller,Consumer,Atlanta,South,2024-06-14
3428,Karen Martinez,Home Office,Houston,South,2022-10-14
3429,Barbara Martinez,Consumer,St. Louis,Central,2023-09-04
3430,William Rodriguez,Home Office,San Francisco,West,2022-08-11
3431,Matthew Rodriguez,Corporate,Philadelphia,East,2022-09-17
3432,Chris Martin,Consumer,New York,East,2023-09-13
3433,David Jackson,Consumer,Kansas City,Central,2022-02-28
3434,David Smith,Consumer,Miami,South,2023-11-11
3435,Linda Johnson,Consumer,Kansas City,Central,2020-11-25
3436,Karen Thomas,Corporate,Indianapolis,Central,2020-09-13
3437,Linda Garcia,Consumer,Miami,South,2020-05-19
3438,Mary Garcia,Consumer,Detroit,North,2020-09-16
3439,William Martinez,Home Office,Los Angeles,West,2024-08-19
3440,Elizabeth Wilson,Consumer,St. Louis,Central,2021-06-04
3441,Mary Davis,Consumer,San Francisco,West,2020-09-02
3442,Sandra Martinez,Consumer,Washington,East,2024-02-12
3443,Chris Johnson,Home Office,Minneapolis,North,2021-10-08
3444,Robert Brown,Consumer,Miami,South,2020-06-16
3445,Sandra Lopez,Consumer,Phoenix,West,2023-09-04
3446,William Jackson,Consumer,Indianapolis,Central,2021-05-25
3447,Betty Williams,Home Office,Los Angeles,West,2024-02-02
3448,David Lopez,Consumer,Kansas City,Central,2020-01-13
3449,Richard Gonzalez,Consumer,Miami,South,2022-12-07
3450,Mary Miller,Consumer,Minneapolis,North,2023-06-04
3451,Jennifer Jones,Consumer,Atlanta,South,2023-10-31
3452,Joseph Martinez,Consumer,Atlanta,South,2022-09-27
3453,James Martinez,Consumer,San Francisco,West,2020-06-21
3454,Lisa Gonzalez,Corporate,Denver,West,2024-12-02
3455,Sarah Hernandez,Corporate,Chicago,Central,2019-08-18
3456,Anthony Jackson,Home Office,Miami,South,2023-07-17
3457,Joseph Martinez,Consumer,Houston,South,2024-09-22
3458,Elizabeth Miller,Home Office,Philadelphia,East,2019-09-07
3459,Sarah Lopez,Home Office,Minneapolis,North,2021-10-28
3460,Susan Gonzalez,Consumer,Atlanta,South,2022-05-29
3461,Michael Miller,Consumer,Phoenix,West,2021-01-19
3462,Robert Smith,Consumer,Atlanta,South,2019-05-15
3463,Michael Smith,Consumer,Los Angeles,West,2021-09-05
3464,Susan Anderson,Consumer,Atlanta,South,2022-02-08
3465,Barbara Smith,Consumer,Detroit,North,2024-05-18
3466,Karen Martin,Consumer,San Francisco,West,2024-08-17
3467,Jennifer Rodriguez,Corporate,Philadelphia,East,2019-11-25
3468,Paul Garcia,Home Office,Houston,South,2020-02-21
3469,Jennifer Davis,Consumer,St. Louis,Central,2024-09-24
3470,Robert Moore,Consumer,Philadelphia,East,2019-10-15
3471,Joseph Garcia,Home Office,Seattle,North,2020-04-13
3472,Paul Lopez,Consumer,Miami,South,2019-11-06
3473,Lisa Brown,Home Office,Phoenix,West,2024-06-13
3474,Mark Rodriguez,Consumer,Denver,West,2022-11-12
3475,Mary Gonzalez,Consumer,Kansas City,Central,2022-03-22
3476,Robert Thomas,Corporate,Kansas City,Central,2024-03-16
3477,Robert Hernandez,Consumer,New York,East,2021-04-12
3478,Richard Moore,Consumer,St. Louis,Central,2023-08-02
3479,Jessica Davis,Corporate,Philadelphia,East,2022-01-14
3480,Patricia Jones,Consumer,Los Angeles,West,2021-05-09
3481,Thomas Johnson,Consumer,Seattle,North,2024-05-25
3482,Nancy Williams,Consumer,Charlotte,East,2019-10-28
3483,Matthew Johnson,Corporate,Detroit,North,2022-07-13
3484,Patricia Jackson,Home Office,Atlanta,South,2023-03-20
3485,Jennifer Martin,Consumer,St. Louis,Central,2023-03-30
3486,Jennifer Garcia,Consumer,Detroit,North,2020-05-28
3487,Linda Davis,Consumer,Denver,West,2022-02-12
3488,Barbara Martinez,Consumer,Atlanta,South,2019-07-03
3489,Richard Hernandez,Corporate,Detroit,North,2021-03-28
3490,Ashley Miller,Corporate,Charlotte,East,2021-06-02
3491,Elizabeth Martinez,Consumer,Minneapolis,North,2021-07-13
3492,Mark Taylor,Consumer,Boston,North,2024-11-23
3493,David Anderson,Consumer,St. Louis,Central,2019-05-25
3494,Karen Gonzalez,Corporate,Houston,South,2023-06-17
3495,Michael Anderson,Consumer,New York,East,2022-10-10
3496,Susan Miller,Consumer,Kansas City,Central,2023-09-20
3497,Linda Rodriguez,Consumer,St. Louis,Central,2023-11-28
3498,Betty Garcia,Consumer,Denver,West,2022-11-03
3499,Susan Williams,Home Office,Philadelphia,East,2019-06-17
3500,Betty Martin,Consumer,New York,East,2020-11-07
3501,Chris Martinez,Consumer,Philadelphia,East,2020-12-15
3502,Mary Jones,Consumer,Charlotte,East,2021-09-17
3503,Susan Davis,Consumer,Charlotte,East,2021-11-14
3504,Mark Martin,Corporate,Dallas,South,2021-03-12
3505,Richard Williams,Consumer,Houston,South,2024-02-07
3506,Patricia Miller,Consumer,New York,East,2023-01-27
3507,Mary Rodriguez,Consumer,Minneapolis,North,2019-09-19
3508,Mark Williams,Consumer,Atlanta,South,2019-12-26
3509,Betty Williams,Consumer,Houston,South,2021-03-15
3510,Sarah Jones,Home Office,New York,East,2023-06-10
3511,Richard Martinez,Home Office,Indianapolis,Central,2024-11-11
3512,David Moore,Consumer,Seattle,North,2022-12-05
3513,Anthony Jones,Home Office,Phoenix,West,2022-09-09
3514,Jennifer Jackson,Home Office,Seattle,North,2023-08-14
3515,Linda Hernandez,Consumer,Denver,West,2024-08-25
3516,Sandra Gonzalez,Corporate,Denver,West,2022-06-04
3517,Michael Martinez,Corporate,Detroit,North,2020-09-17
3518,Betty Jones,Consumer,Minneapolis,North,2024-02-26
3519,Elizabeth Williams,Consumer,Atlanta,South,2019-06-16
3520,Betty Brown,Consumer,Miami,South,2021-09-11
3521,Jessica Martin,Consumer,Los Angeles,West,2020-04-09
3522,Daniel Garcia,Consumer,Phoenix,West,2020-05-06
3523,Mary Davis,Home Office,Houston,South,2019-06-27
3524,Lisa Garcia,Corporate,Denver,West,2019-07-01
3525,Ashley Miller,Corporate,Seattle,North,2023-03-01
3526,Sarah Gonzalez,Consumer,St. Louis,Central,2021-06-07
3527,Daniel Johnson,Consumer,Seattle,North,2022-11-14
3528,Paul Taylor,Home Office,Miami,South,2022-01-01
3529,Sarah Garcia,Home Office,Chicago,Central,2023-04-01
3530,Mary Anderson,Consumer,Kansas City,Central,2019-12-18
3531,Anthony Wilson,Home Office,San Francisco,West,2024-05-23
3532,Paul Taylor,Corporate,Atlanta,South,2021-08-01
3533,Mark Thomas,Consumer,San Francisco,West,2021-09-01
3534,Paul Moore,Home Office,Boston,North,2020-07-17
3535,Joseph Brown,Consumer,San Francisco,West,2023-09-21
3536,James Williams,Consumer,St. Louis,Central,2020-06-25
3537,Paul Davis,Corporate,Kansas City,Central,2021-07-08
3538,Lisa Davis,Consumer,Houston,South,2024-12-17
3539,Thomas Thomas,Consumer,Dallas,South,2019-12-22
3540,Jessica Gonzalez,Consumer,Detroit,North,2024-09-02
3541,Mark Jackson,Consumer,Detroit,North,2023-06-01
3542,Linda Williams,Corporate,Chicago,Central,2022-04-02
3543,Patricia Anderson,Home Office,Denver,West,2023-11-10
3544,Chris Moore,Corporate,Boston,North,2023-12-18
3545,Nancy Thomas,Consumer,St. Louis,Central,2023-03-10
3546,Richard Lopez,Corporate,Minneapolis,North,2023-08-24
3547,Karen Lopez,Consumer,Denver,West,2021-03-06
3548,Joseph Miller,Consumer,Minneapolis,North,2022-11-22
3549,William Davis,Corporate,Kansas City,Central,2023-02-11
3550,Lisa Martinez,Home Office,Los Angeles,West,2024-03-31
3551,David Thomas,Consumer,Chicago,Central,2024-04-02
3552,Chris Martinez,Consumer,Indianapolis,Central,2024-01-03
3553,James Moore,Consumer,Denver,West,2024-09-11
3554,Nancy Thomas,Consumer,Indianapolis,Central,2022-09-15
3555,David Williams,Home Office,Washington,East,2023-10-24
3556,Susan Anderson,Consumer,Miami,South,2020-07-10
3557,Richard Jackson,Consumer,Phoenix,West,2021-07-29
3558,Elizabeth Jackson,Consumer,Chicago,Central,2023-07-14
3559,James Martin,Consumer,Washington,East,2022-10-22
3560,William Garcia,Consumer,Indianapolis,Central,2019-05-17
3561,Robert Anderson,Consumer,Minneapolis,North,2023-09-25
3562,James Moore,Consumer,Phoenix,West,2019-12-13
3563,Thomas Brown,Corporate,St. Louis,Central,2023-04-14
3564,William Thomas,Consumer,Minneapolis,North,2019-09-22
3565,David Brown,Consumer,Kansas City,Central,2024-07-29
3566,Robert Anderson,Corporate,San Francisco,West,2019-06-05
3567,Michael Johnson,Corporate,Seattle,North,2019-04-09
3568,Chris Martin,Consumer,Denver,West,2020-05-28
3569,Richard Martinez,Consumer,Houston,South,2023-04-10
3570,Sarah Martinez,Consumer,Philadelphia,East,2024-03-06
3571,Anthony Thomas,Home Office,Chicago,Central,2024-11-24
3572,Jennifer Wilson,Home Office,Seattle,North,2024-07-22
3573,Daniel Miller,Consumer,Seattle,North,2020-07-12
3574,David Martinez,Consumer,Seattle,North,2021-11-07
3575,Richard Thomas,Consumer,Philadelphia,East,2019-10-01
3576,Mark Lopez,Consumer,Charlotte,East,2023-10-04
3577,Betty Jones,Consumer,Detroit,North,2020-11-07
3578,Robert Hernandez,Home Office,Charlotte,East,2024-08-14
3579,Patricia Martin,Consumer,Atlanta,South,2021-04-16
3580,Joseph Smith,Consumer,Atlanta,South,2022-07-27
3581,Elizabeth Moore,Consumer,Charlotte,East,2023-08-16
3582,Karen Wilson,Consumer,Washington,East,2021-10-05
3583,William Smith,Consumer,Minneapolis,North,2021-10-15
3584,William Lopez,Consumer,Minneapolis,North,2022-06-27
3585,Lisa Davis,Consumer,Houston,South,2019-04-20
3586,Ashley Thomas,Consumer,Houston,South,2020-01-10
3587,Jennifer Wilson,Corporate,Dallas,South,2024-10-23
3588,Sarah Hernandez,Corporate,Kansas City,Central,2023-02-24
3589,Jennifer Jackson,Corporate,Washington,East,2021-03-07
3590,Matthew Hernandez,Consumer,Miami,South,2020-10-31
3591,Barbara Martin,Consumer,Boston,North,2024-09-30
3592,Ashley Johnson,Consumer,Seattle,North,2023-01-12
3593,Karen Williams,Consumer,Boston,North,2022-09-21
3594,Jessica Davis,Corporate,Phoenix,West,2022-04-13
3595,Elizabeth Anderson,Home Office,Miami,South,2020-11-05
3596,Patricia Lopez,Consumer,New York,East,2024-06-08
3597,David Martinez,Home Office,Indianapolis,Central,2021-07-01
3598,William Davis,Consumer,Kansas City,Central,2019-09-04
3599,Michael Brown,Consumer,Chicago,Central,2021-10-03
3600,Matthew Miller,Consumer,Los Angeles,West,2020-01-13
3601,Ashley Johnson,Consumer,Kansas City,Central,2024-01-20
3602,Barbara Garcia,Consumer,Kansas City,Central,2020-01-11
3603,Elizabeth Moore,Consumer,San Francisco,West,2019-05-16
3604,Jennifer Brown,Consumer,New York,East,2022-10-11
3605,Mark Miller,Home Office,Charlotte,East,2022-12-05
3606,Patricia Taylor,Consumer,Dallas,South,2019-10-28
3607,Nancy Thomas,Consumer,Boston,North,2024-01-11
3608,John Thomas,Consumer,Charlotte,East,2024-10-30
3609,Chris Williams,Home Office,San Francisco,West,2023-09-21
3610,Robert Jackson,Corporate,Atlanta,South,2023-09-15
3611,David Hernandez,Consumer,Charlotte,East,2024-02-01
3612,Patricia Johnson,Consumer,Chicago,Central,2019-09-05
3613,Linda Jackson,Consumer,St. Louis,Central,2024-08-22
3614,Patricia Williams,Consumer,Miami,South,2021-02-05
3615,Jennifer Martinez,Consumer,Phoenix,West,2022-06-27
3616,Chris Lopez,Consumer,St. Louis,Central,2024-05-25
3617,William Jackson,Consumer,St. Louis,Central,2024-10-05
3618,Mark Jackson,Consumer,Kansas City,Central,2020-07-05
3619,Lisa Jackson,Consumer,Houston,South,2024-03-17
3620,Elizabeth Taylor,Consumer,Chicago,Central,2020-10-21
3621,Joseph Smith,Home Office,Indianapolis,Central,2020-03-07
3622,Ashley Hernandez,Home Office,St. Louis,Central,2022-03-17
3623,Jessica Garcia,Consumer,Philadelphia,East,2024-01-13
3624,Jennifer Miller,Corporate,Los Angeles,West,2020-03-11
3625,Sandra Moore,Consumer,Miami,South,2024-02-19
3626,Mark Moore,Consumer,Minneapolis,North,2024-10-10
3627,Lisa Martin,Corporate,New York,East,2019-07-08
3628,Joseph Anderson,Consumer,Kansas City,Central,2020-06-11
3629,Sarah Wilson,Home Office,Washington,East,2020-12-02
3630,Mark Lopez,Consumer,Kansas City,Central,2021-09-28
3631,Lisa Smith,Corporate,New York,East,2024-06-22
3632,Nancy Gonzalez,Consumer,Philadelphia,East,2020-09-06
3633,Betty Jackson,Consumer,Seattle,North,2021-12-19
3634,Elizabeth Jones,Corporate,Atlanta,South,2024-07-31
3635,Linda Wilson,Consumer,Washington,East,2020-08-15
3636,Sandra Taylor,Corporate,Boston,North,2020-05-24
3637,Mary Jones,Consumer,Boston,North,2022-12-09
3638,John Hernandez,Home Office,San Francisco,West,2023-10-03
3639,Richard Gonzalez,Consumer,Indianapolis,Central,2021-07-27
3640,Matthew Lopez,Consumer,Los Angeles,West,2021-09-11
3641,Michael Lopez,Consumer,Indianapolis,Central,2022-01-05
3642,Daniel Hernandez,Consumer,Chicago,Central,2019-05-06
3643,Daniel Martinez,Consumer,Los Angeles,West,2023-05-18
3644,Sandra Gonzalez,Home Office,Houston,South,2023-01-05
3645,Barbara Lopez,Corporate,Dallas,South,2021-05-07
3646,Elizabeth Davis,Consumer,Seattle,North,2023-07-10
3647,Mark Taylor,Home Office,Chicago,Central,2020-10-06
3648,Joseph Smith,Home Office,Denver,West,2021-04-20
3649,Susan Smith,Consumer,Indianapolis,Central,2023-07-04
3650,Thomas Williams,Consumer,Miami,South,2021-04-01
3651,Mark Wilson,Consumer,Washington,East,2020-01-13
3652,Daniel Miller,Consumer,Detroit,North,2022-11-21
3653,Mary Lopez,Home Office,Charlotte,East,2022-03-29
3654,Robert Thomas,Home Office,Minneapolis,North,2019-04-12
3655,Jessica Wilson,Consumer,Boston,North,2020-11-11
3656,Daniel Rodriguez,Corporate,Houston,South,2022-03-20
3657,Chris Hernandez,Corporate,Los Angeles,West,2021-11-03
3658,Susan Thomas,Consumer,Detroit,North,2019-10-07
3659,Jennifer Taylor,Consumer,Chicago,Central,2021-03-18
3660,Sandra Hernandez,Corporate,Charlotte,East,2022-04-15
3661,Mark Hernandez,Consumer,New York,East,2021-12-03
3662,Patricia Anderson,Consumer,San Francisco,West,2024-10-07
3663,Betty Moore,Home Office,Houston,South,2024-01-11
3664,Mark Rodriguez,Corporate,Seattle,North,2023-07-26
3665,Michael Jackson,Consumer,Minneapolis,North,2022-09-07
3666,Jessica Miller,Consumer,Chicago,Central,2024-12-13
3667,Lisa Davis,Consumer,Phoenix,West,2021-10-04
3668,James Rodriguez,Consumer,Charlotte,East,2024-04-21
3669,Barbara Miller,Consumer,Seattle,North,2020-07-11
3670,Sarah Jones,Consumer,Los Angeles,West,2021-05-09
3671,Mary Rodriguez,Consumer,Washington,East,2021-02-18
3672,Karen Johnson,Corporate,Atlanta,South,2020-03-20
3673,Robert Smith,Consumer,Charlotte,East,2024-06-10
3674,Mary Thomas,Corporate,New York,East,2019-06-26
3675,Jennifer Rodriguez,Consumer,New York,East,2021-09-04
3676,Karen Thomas,Corporate,Houston,South,2019-12-06
3677,Robert Rodriguez,Consumer,New York,East,2020-11-18
3678,Robert Gonzalez,Home Office,Los Angeles,West,2024-08-02
3679,Jennifer Garcia,Consumer,Indianapolis,Central,2021-07-23
3680,Jennifer Martinez,Consumer,Phoenix,West,2020-11-17
3681,Patricia Brown,Consumer,Atlanta,South,2023-12-19
3682,Michael Martinez,Consumer,Chicago,Central,2019-08-30
3683,Michael Johnson,Consumer,Los Angeles,West,2023-07-17
3684,Matthew Garcia,Consumer,Dallas,South,2024-04-17
